logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_id,status,neg_log10_FDR,symbol
0.179908411907576,1.4165556030003,0.411633914233987,0.692623769027093,0.810229366462015,-6.22179215468156,100131347,NS,0.0913920200252065,RDM1P5
0.170017138681682,0.0516623458917276,0.325386554556073,0.754169779054558,0.852739896954381,-6.04713830798748,100131378,NS,0.0691834173007526,C11orf91
0.878864514367045,2.92508804048419,1.731272797368,0.126169084267346,0.276883846238518,-5.20398031904373,100131434,NS,0.55770238081678,EOLA1-DT
-0.288295398896172,1.50616980184328,-0.503398742094091,0.629838303471421,0.764388693083945,-6.17357767503429,100131454,NS,0.116685745698093,DBIL5P
-0.254803326238221,-0.832908006748103,-0.421597905065222,0.685659735167025,0.805599685261492,-5.86463431502291,100131496,NS,0.0938807121282517,LOC100131496
0.42302280245197,4.59327960495874,1.10310487391401,0.305763557736845,0.483651622653946,-6.21053333166123,100131564,NS,0.315467350827734,CCDC18-AS1
-2.03438916609444,1.51654816706656,-2.41250544927874,0.0459245228099253,0.159937296787425,-3.9318625048839,100131604,NS,0.796050248572763,DPP4-DT
-1.36322855261545,4.26016915565882,-1.8511737566479,0.105749556182717,0.24983505894491,-5.151095453155,100131635,NS,0.602346617851585,LOC100131635
0.875758431046872,0.87216559258859,1.8000474130653,0.113827401253776,0.261216134309429,-4.79279373057604,100131655,NS,0.58300000187954,ZNF236-DT
0.210108084294598,4.73995407318381,0.46421265952039,0.656315969627139,0.784012701689782,-6.73193482877145,100131691,NS,0.105676901309058,MZF1-AS1
